year,exporter,importer,product,value,quantity,exporter_name,ISO3_exp,importer_name,ISO3_imp,exporter_continent,importer_continent
2021,442,842,220429,0.077,        0.069,Luxembourg,LUX,USA,USA,Europe,North America
2021,442,854,220421,0.745,        0.105,Luxembourg,LUX,Burkina Faso,BFA,Europe,Africa
2021,450,251,220410,0.01,        0.001,Madagascar,MDG,France,FRA,Africa,Europe
2021,450,251,220421,0.027,        0.005,Madagascar,MDG,France,FRA,Africa,Europe
2021,450,251,220429,0.023,        0.016,Madagascar,MDG,France,FRA,Africa,Europe
2021,450,528,220429,1.214,        1.350,Madagascar,MDG,Netherlands,NLD,Africa,Europe
2021,450,710,220421,0.071,        0.008,Madagascar,MDG,South Africa,ZAF,Africa,Africa
2021,454,842,220410,11.824,        2.700,Malawi,MWI,USA,USA,Africa,North America
2021,458,36,220410,0.231,        0.004,Malaysia,MYS,Australia,AUS,Asia,Oceania
2021,458,36,220421,861.214,       25.166,Malaysia,MYS,Australia,AUS,Asia,Oceania
2021,458,50,220421,0.228,        0.009,Malaysia,MYS,Bangladesh,BGD,Asia,Asia
2021,458,56,220422,0.155,        0.001,Malaysia,MYS,Belgium,BEL,Asia,Europe
2021,458,96,220421,10.158,        0.396,Malaysia,MYS,Brunei Darussalam,BRN,Asia,Asia
2021,458,104,220410,0.037,        0.001,Malaysia,MYS,Myanmar,MMR,Asia,Asia
2021,458,104,220421,0.242,        0.009,Malaysia,MYS,Myanmar,MMR,Asia,Asia
2021,458,124,220421,0.067,        0.002,Malaysia,MYS,Canada,CAN,Asia,North America
2021,458,144,220421,0.041,        0.002,Malaysia,MYS,Sri Lanka,LKA,Asia,Asia
2021,458,152,220421,55.417,       18.471,Malaysia,MYS,Chile,CHL,Asia,South America
2021,458,156,220410,0.461,        0.007,Malaysia,MYS,China,CHN,Asia,Asia
2021,458,156,220421,84.455,       12.920,Malaysia,MYS,China,CHN,Asia,Asia
2021,458,191,220421,0.036,        0.002,Malaysia,MYS,Croatia,HRV,Asia,Europe
2021,458,203,220429,42.719,       75.634,Malaysia,MYS,Czechia,CZE,Asia,Europe
2021,458,208,220410,0.524,        0.018,Malaysia,MYS,Denmark,DNK,Asia,Europe
2021,458,208,220421,0.023,        0.001,Malaysia,MYS,Denmark,DNK,Asia,Europe
2021,458,246,220421,0.051,        0.001,Malaysia,MYS,Finland,FIN,Asia,Europe
2021,458,251,220410,0.05,        0.001,Malaysia,MYS,France,FRA,Asia,Europe
2021,458,251,220421,13.687,        0.943,Malaysia,MYS,France,FRA,Asia,Europe
2021,458,276,220410,0.079,        0.002,Malaysia,MYS,Germany,DEU,Asia,Europe
2021,458,276,220421,0.281,        0.005,Malaysia,MYS,Germany,DEU,Asia,Europe
2021,458,360,220410,0.066,        0.002,Malaysia,MYS,Indonesia,IDN,Asia,Asia
2021,458,360,220421,1.773,        0.046,Malaysia,MYS,Indonesia,IDN,Asia,Asia
2021,458,372,220421,0.049,        0.002,Malaysia,MYS,Ireland,IRL,Asia,Europe
2021,458,392,220410,0.259,        0.003,Malaysia,MYS,Japan,JPN,Asia,Asia
2021,458,392,220421,0.091,        0.003,Malaysia,MYS,Japan,JPN,Asia,Asia
2021,458,398,220410,0.061,        0.001,Malaysia,MYS,Kazakhstan,KAZ,Asia,Asia
2021,458,398,220421,0.026,        0.001,Malaysia,MYS,Kazakhstan,KAZ,Asia,Asia
2021,458,410,220410,0.064,        0.001,Malaysia,MYS,Rep. of Korea,KOR,Asia,Asia
2021,458,410,220421,0.49,        0.006,Malaysia,MYS,Rep. of Korea,KOR,Asia,Asia
2021,458,410,220429,0.023,        0.001,Malaysia,MYS,Rep. of Korea,KOR,Asia,Asia
2021,458,418,220421,0.018,        0.001,Malaysia,MYS,Lao People's Dem. Rep.,LAO,Asia,Asia
2021,458,430,220410,0.05,        0.001,Malaysia,MYS,Liberia,LBR,Asia,Africa
2021,458,450,220421,0.026,        0.001,Malaysia,MYS,Madagascar,MDG,Asia,Africa
2021,458,524,220410,0.045,        0.001,Malaysia,MYS,Nepal,NPL,Asia,Asia
2021,458,524,220421,0.268,        0.007,Malaysia,MYS,Nepal,NPL,Asia,Asia
2021,458,528,220421,46.811,       10.585,Malaysia,MYS,Netherlands,NLD,Asia,Europe
2021,458,554,220410,0.037,        0.001,Malaysia,MYS,New Zealand,NZL,Asia,Oceania
2021,458,554,220421,0.057,        0.002,Malaysia,MYS,New Zealand,NZL,Asia,Oceania
2021,458,608,220410,0.069,        0.002,Malaysia,MYS,Philippines,PHL,Asia,Asia
2021,458,608,220421,0.257,        0.010,Malaysia,MYS,Philippines,PHL,Asia,Asia
2021,458,616,220421,0.102,        0.003,Malaysia,MYS,Poland,POL,Asia,Europe
2021,458,634,220421,0.019,        0.001,Malaysia,MYS,Qatar,QAT,Asia,Asia
2021,458,643,220410,0.239,        0.006,Malaysia,MYS,Russian Federation,RUS,Asia,Europe
2021,458,643,220421,0.135,        0.004,Malaysia,MYS,Russian Federation,RUS,Asia,Europe
2021,458,646,220421,0.436,        0.045,Malaysia,MYS,Rwanda,RWA,Asia,Africa
2021,458,682,220421,0.039,        0.002,Malaysia,MYS,Saudi Arabia,SAU,Asia,Asia
2021,458,699,220410,17.809,        3.665,Malaysia,MYS,India,IND,Asia,Asia
2021,458,699,220421,10.784,        0.423,Malaysia,MYS,India,IND,Asia,Asia
2021,458,699,220429,0.263,        0.054,Malaysia,MYS,India,IND,Asia,Asia
2021,458,704,220421,24.723,        1.004,Malaysia,MYS,Viet Nam,VNM,Asia,Asia
2021,458,710,220421,0.012,        0.002,Malaysia,MYS,South Africa,ZAF,Asia,Africa
2021,458,752,220421,0.026,        0.001,Malaysia,MYS,Sweden,SWE,Asia,Europe
2021,458,760,220421,0.033,        0.001,Malaysia,MYS,Syria,SYR,Asia,Asia
2021,458,764,220410,383.927,       10.448,Malaysia,MYS,Thailand,THA,Asia,Asia
2021,458,764,220421,4866.09,      368.963,Malaysia,MYS,Thailand,THA,Asia,Asia
2021,458,764,220422,0.563,        0.051,Malaysia,MYS,Thailand,THA,Asia,Asia
2021,458,764,220429,143.521,       10.867,Malaysia,MYS,Thailand,THA,Asia,Asia
2021,458,800,220410,0.069,        0.001,Malaysia,MYS,Uganda,UGA,Asia,Africa
2021,458,804,220410,0.527,        0.002,Malaysia,MYS,Ukraine,UKR,Asia,Europe
2021,458,804,220421,0.045,        0.002,Malaysia,MYS,Ukraine,UKR,Asia,Europe
2021,458,826,220410,0.81,        0.010,Malaysia,MYS,United Kingdom,GBR,Asia,Europe
2021,458,826,220421,0.941,        0.020,Malaysia,MYS,United Kingdom,GBR,Asia,Europe
2021,458,842,220410,0.069,        0.001,Malaysia,MYS,USA,USA,Asia,North America
2021,458,842,220421,0.181,        0.006,Malaysia,MYS,USA,USA,Asia,North America
2021,484,36,220421,23.797,        2.682,Mexico,MEX,Australia,AUS,North America,Oceania
2021,484,40,220421,4.024,        0.030,Mexico,MEX,Austria,AUT,North America,Europe
2021,484,51,220421,1.128,        0.180,Mexico,MEX,Armenia,ARM,North America,Asia
2021,484,56,220421,38.547,       20.550,Mexico,MEX,Belgium,BEL,North America,Europe
2021,484,76,220421,0.018,        0.004,Mexico,MEX,Brazil,BRA,North America,South America
2021,484,84,220410,0.1,        0.036,Mexico,MEX,Belize,BLZ,North America,North America
2021,484,84,220421,8.936,        3.538,Mexico,MEX,Belize,BLZ,North America,North America
2021,484,84,220422,0.468,        0.246,Mexico,MEX,Belize,BLZ,North America,North America
2021,484,84,220429,7.29,        8.498,Mexico,MEX,Belize,BLZ,North America,North America
2021,484,124,220410,0.646,        0.068,Mexico,MEX,Canada,CAN,North America,North America
2021,484,124,220421,175.81,       37.698,Mexico,MEX,Canada,CAN,North America,North America
2021,484,124,220429,0.003,        0.002,Mexico,MEX,Canada,CAN,North America,North America
2021,484,152,220410,0.123,        0.004,Mexico,MEX,Chile,CHL,North America,South America
2021,484,152,220421,1.822,        0.080,Mexico,MEX,Chile,CHL,North America,South America
2021,484,152,220422,0.061,        0.003,Mexico,MEX,Chile,CHL,North America,South America
2021,484,152,220429,0.047,        0.001,Mexico,MEX,Chile,CHL,North America,South America
2021,484,156,220410,16.932,        2.805,Mexico,MEX,China,CHN,North America,Asia
2021,484,156,220421,183.886,       26.283,Mexico,MEX,China,CHN,North America,Asia
2021,484,188,220421,166.522,      107.099,Mexico,MEX,Costa Rica,CRI,North America,North America
2021,484,188,220422,7.791,        5.645,Mexico,MEX,Costa Rica,CRI,North America,North America
2021,484,196,220410,0.036,        0.002,Mexico,MEX,Cyprus,CYP,North America,Asia
2021,484,203,220421,7.979,        2.870,Mexico,MEX,Czechia,CZE,North America,Europe
2021,484,208,220421,161.663,       24.017,Mexico,MEX,Denmark,DNK,North America,Europe
2021,484,222,220410,0.016,        0.022,Mexico,MEX,El Salvador,SLV,North America,North America
2021,484,222,220421,0.857,        0.257,Mexico,MEX,El Salvador,SLV,North America,North America
2021,484,251,220410,0.062,        0.004,Mexico,MEX,France,FRA,North America,Europe
2021,484,251,220421,39.752,       11.804,Mexico,MEX,France,FRA,North America,Europe
2021,484,251,220422,0.217,        0.004,Mexico,MEX,France,FRA,North America,Europe
2021,484,276,220421,1.475,        0.063,Mexico,MEX,Germany,DEU,North America,Europe
2021,484,320,220410,0.087,        0.006,Mexico,MEX,Guatemala,GTM,North America,North America
2021,484,320,220421,34.614,       16.673,Mexico,MEX,Guatemala,GTM,North America,North America
2021,484,328,220421,5.883,        2.165,Mexico,MEX,Guyana,GUY,North America,South America
2021,484,340,220421,77.655,       56.074,Mexico,MEX,Honduras,HND,North America,North America
2021,484,388,220410,33.335,        1.383,Mexico,MEX,Jamaica,JAM,North America,North America
2021,484,388,220429,15.235,        0.649,Mexico,MEX,Jamaica,JAM,North America,North America
2021,484,392,220410,725.936,      155.398,Mexico,MEX,Japan,JPN,North America,Asia
2021,484,392,220421,42.695,        7.650,Mexico,MEX,Japan,JPN,North America,Asia
2021,484,404,220410,0.582,        0.090,Mexico,MEX,Kenya,KEN,North America,Africa
2021,484,410,220410,0.668,        0.036,Mexico,MEX,Rep. of Korea,KOR,North America,Asia
2021,484,410,220421,1.782,        0.115,Mexico,MEX,Rep. of Korea,KOR,North America,Asia
2021,484,410,220429,5.763,        0.017,Mexico,MEX,Rep. of Korea,KOR,North America,Asia
2021,484,442,220410,0.095,        0.030,Mexico,MEX,Luxembourg,LUX,North America,Europe
2021,484,442,220421,2.257,        0.696,Mexico,MEX,Luxembourg,LUX,North America,Europe
2021,484,442,220422,0.057,        0.034,Mexico,MEX,Luxembourg,LUX,North America,Europe
2021,484,504,220421,23.645,       10.390,Mexico,MEX,Morocco,MAR,North America,Africa
2021,484,528,220421,0.051,        0.002,Mexico,MEX,Netherlands,NLD,North America,Europe
2021,484,528,220429,26.311,       23.352,Mexico,MEX,Netherlands,NLD,North America,Europe
2021,484,554,220421,4.329,        0.269,Mexico,MEX,New Zealand,NZL,North America,Oceania
2021,484,558,220421,0.06,        0.039,Mexico,MEX,Nicaragua,NIC,North America,North America
2021,484,591,220421,7.841,        9.633,Mexico,MEX,Panama,PAN,North America,North America
2021,484,591,220429,9.567,        6.853,Mexico,MEX,Panama,PAN,North America,North America
2021,484,620,220421,0.47,        0.031,Mexico,MEX,Portugal,PRT,North America,Europe
2021,484,634,220421,131.487,       29.692,Mexico,MEX,Qatar,QAT,North America,Asia
2021,484,642,220421,0.001,        0.014,Mexico,MEX,Romania,ROU,North America,Europe
2021,484,699,220410,0.265,        0.068,Mexico,MEX,India,IND,North America,Asia
2021,484,699,220421,1.202,        0.293,Mexico,MEX,India,IND,North America,Asia
2021,484,705,220421,0.189,        0.001,Mexico,MEX,Slovenia,SVN,North America,Europe
2021,484,710,220421,0.242,        0.001,Mexico,MEX,South Africa,ZAF,North America,Africa
2021,484,710,220429,0.042,        0.001,Mexico,MEX,South Africa,ZAF,North America,Africa
2021,484,724,220421,90.378,        7.498,Mexico,MEX,Spain,ESP,North America,Europe
2021,484,724,220429,1.977,        0.141,Mexico,MEX,Spain,ESP,North America,Europe
2021,484,752,220421,0.559,        0.023,Mexico,MEX,Sweden,SWE,North America,Europe
2021,484,757,220410,2.929,        0.027,Mexico,MEX,Switzerland,CHE,North America,Europe
2021,484,757,220421,27.703,        1.779,Mexico,MEX,Switzerland,CHE,North America,Europe
2021,484,784,220410,5.134,        0.350,Mexico,MEX,United Arab Emirates,ARE,North America,Asia
2021,484,784,220421,8.124,        0.630,Mexico,MEX,United Arab Emirates,ARE,North America,Asia
2021,484,784,220422,0.075,        0.004,Mexico,MEX,United Arab Emirates,ARE,North America,Asia
2021,484,784,220429,0.013,        0.004,Mexico,MEX,United Arab Emirates,ARE,North America,Asia
2021,484,826,220421,118.816,       32.570,Mexico,MEX,United Kingdom,GBR,North America,Europe
2021,484,826,220429,1.972,        0.032,Mexico,MEX,United Kingdom,GBR,North America,Europe
2021,484,842,220410,141.155,       12.066,Mexico,MEX,USA,USA,North America,North America
2021,484,842,220421,4013.898,      442.437,Mexico,MEX,USA,USA,North America,North America
2021,484,842,220422,62.769,        1.050,Mexico,MEX,USA,USA,North America,North America
2021,484,842,220429,246.112,       36.352,Mexico,MEX,USA,USA,North America,North America
2021,496,410,220421,0.01,        0.001,Mongolia,MNG,Rep. of Korea,KOR,Asia,Asia
2021,498,4,220410,13.172,        5.970,Rep. of Moldova,MDA,Afghanistan,AFG,Europe,Asia
2021,498,4,220421,63.555,       38.485,Rep. of Moldova,MDA,Afghanistan,AFG,Europe,Asia
2021,498,4,220429,9.873,       22.960,Rep. of Moldova,MDA,Afghanistan,AFG,Europe,Asia
2021,498,24,220410,10.123,        2.122,Rep. of Moldova,MDA,Angola,AGO,Europe,Africa
2021,498,31,220410,5.886,        0.355,Rep. of Moldova,MDA,Azerbaijan,AZE,Europe,Asia
2021,498,31,220421,10.111,        0.680,Rep. of Moldova,MDA,Azerbaijan,AZE,Europe,Asia
2021,498,36,220410,26.76,        7.785,Rep. of Moldova,MDA,Australia,AUS,Europe,Oceania
2021,498,36,220421,10.431,        2.998,Rep. of Moldova,MDA,Australia,AUS,Europe,Oceania
2021,498,40,220410,0.25,        0.007,Rep. of Moldova,MDA,Austria,AUT,Europe,Europe
2021,498,40,220421,0.938,        0.067,Rep. of Moldova,MDA,Austria,AUT,Europe,Europe
2021,498,51,220421,5.39,        0.756,Rep. of Moldova,MDA,Armenia,ARM,Europe,Asia
2021,498,56,220410,1.408,        0.192,Rep. of Moldova,MDA,Belgium,BEL,Europe,Europe
2021,498,56,220421,203.8,       68.281,Rep. of Moldova,MDA,Belgium,BEL,Europe,Europe
2021,498,56,220422,3.495,        2.520,Rep. of Moldova,MDA,Belgium,BEL,Europe,Europe
2021,498,56,220429,78.249,       95.415,Rep. of Moldova,MDA,Belgium,BEL,Europe,Europe
2021,498,68,220429,57.645,       98.701,Rep. of Moldova,MDA,Bolivia (Plurinational State of),BOL,Europe,South America
2021,498,70,220410,11.815,        4.896,Rep. of Moldova,MDA,Bosnia Herzegovina,BIH,Europe,Europe
2021,498,70,220421,244.058,      134.520,Rep. of Moldova,MDA,Bosnia Herzegovina,BIH,Europe,Europe
2021,498,76,220421,45.551,       13.557,Rep. of Moldova,MDA,Brazil,BRA,Europe,South America
2021,498,100,220410,35.923,       11.520,Rep. of Moldova,MDA,Bulgaria,BGR,Europe,Europe
2021,498,100,220421,125.484,       28.910,Rep. of Moldova,MDA,Bulgaria,BGR,Europe,Europe
2021,498,100,220429,115.17,      176.399,Rep. of Moldova,MDA,Bulgaria,BGR,Europe,Europe
2021,498,108,220410,0.022,        0.009,Rep. of Moldova,MDA,Burundi,BDI,Europe,Africa
2021,498,108,220421,0.022,        0.013,Rep. of Moldova,MDA,Burundi,BDI,Europe,Africa
2021,498,112,220410,729.004,      377.241,Rep. of Moldova,MDA,Belarus,BLR,Europe,Europe
2021,498,112,220421,2788.986,     2651.765,Rep. of Moldova,MDA,Belarus,BLR,Europe,Europe
2021,498,112,220429,16814.346,    32706.524,Rep. of Moldova,MDA,Belarus,BLR,Europe,Europe
2021,498,124,220410,19.518,        5.391,Rep. of Moldova,MDA,Canada,CAN,Europe,North America
2021,498,124,220421,2202.446,     1443.764,Rep. of Moldova,MDA,Canada,CAN,Europe,North America
2021,498,124,220422,1.082,        0.720,Rep. of Moldova,MDA,Canada,CAN,Europe,North America
2021,498,124,220429,198.915,      295.893,Rep. of Moldova,MDA,Canada,CAN,Europe,North America
2021,498,152,220410,214.962,      104.836,Rep. of Moldova,MDA,Chile,CHL,Europe,South America
2021,498,152,220421,0.188,        0.002,Rep. of Moldova,MDA,Chile,CHL,Europe,South America
2021,498,156,220410,55.534,       16.667,Rep. of Moldova,MDA,China,CHN,Europe,Asia
2021,498,156,220421,7484.88,     3018.748,Rep. of Moldova,MDA,China,CHN,Europe,Asia
2021,498,156,220422,24.289,        4.698,Rep. of Moldova,MDA,China,CHN,Europe,Asia
2021,498,156,220429,614.332,      824.517,Rep. of Moldova,MDA,China,CHN,Europe,Asia
2021,498,178,220421,15.504,        8.790,Rep. of Moldova,MDA,Congo,COG,Europe,Africa
2021,498,191,220421,94.735,       49.680,Rep. of Moldova,MDA,Croatia,HRV,Europe,Europe
2021,498,196,220410,35.368,       16.755,Rep. of Moldova,MDA,Cyprus,CYP,Europe,Asia
2021,498,196,220421,6.039,        2.661,Rep. of Moldova,MDA,Cyprus,CYP,Europe,Asia
2021,498,196,220422,0.542,        0.020,Rep. of Moldova,MDA,Cyprus,CYP,Europe,Asia
2021,498,203,220410,8.522,        2.322,Rep. of Moldova,MDA,Czechia,CZE,Europe,Europe
2021,498,203,220421,9057.179,     5436.631,Rep. of Moldova,MDA,Czechia,CZE,Europe,Europe
2021,498,203,220422,133.48,       98.976,Rep. of Moldova,MDA,Czechia,CZE,Europe,Europe
2021,498,203,220429,1778.17,     2420.280,Rep. of Moldova,MDA,Czechia,CZE,Europe,Europe
2021,498,204,220421,14.279,        8.712,Rep. of Moldova,MDA,Benin,BEN,Europe,Africa
2021,498,208,220410,3.671,        0.372,Rep. of Moldova,MDA,Denmark,DNK,Europe,Europe
2021,498,208,220421,10.901,        1.846,Rep. of Moldova,MDA,Denmark,DNK,Europe,Europe
2021,498,233,220421,122.672,       58.079,Rep. of Moldova,MDA,Estonia,EST,Europe,Europe
2021,498,233,220429,40.333,       28.800,Rep. of Moldova,MDA,Estonia,EST,Europe,Europe
2021,498,246,220410,0.008,        0.007,Rep. of Moldova,MDA,Finland,FIN,Europe,Europe
2021,498,246,220421,0.007,        0.007,Rep. of Moldova,MDA,Finland,FIN,Europe,Europe
2021,498,246,220422,1.337,        0.020,Rep. of Moldova,MDA,Finland,FIN,Europe,Europe
2021,498,251,220410,27.915,        7.707,Rep. of Moldova,MDA,France,FRA,Europe,Europe
2021,498,251,220421,72.407,       15.317,Rep. of Moldova,MDA,France,FRA,Europe,Europe
2021,498,251,220422,2.797,        1.748,Rep. of Moldova,MDA,France,FRA,Europe,Europe
2021,498,251,220429,153.259,      208.813,Rep. of Moldova,MDA,France,FRA,Europe,Europe
2021,498,266,220421,28.768,       17.260,Rep. of Moldova,MDA,Gabon,GAB,Europe,Africa
2021,498,268,220410,581.13,      348.456,Rep. of Moldova,MDA,Georgia,GEO,Europe,Asia
2021,498,268,220421,146.985,      112.149,Rep. of Moldova,MDA,Georgia,GEO,Europe,Asia
2021,498,268,220429,8620.155,    14397.540,Rep. of Moldova,MDA,Georgia,GEO,Europe,Asia
2021,498,275,220429,6.237,       12.638,Rep. of Moldova,MDA,State of Palestine,PSE,Europe,Asia
2021,498,276,220410,37.168,       12.450,Rep. of Moldova,MDA,Germany,DEU,Europe,Europe
2021,498,276,220421,1174.787,      544.291,Rep. of Moldova,MDA,Germany,DEU,Europe,Europe
2021,498,276,220429,202.906,      248.317,Rep. of Moldova,MDA,Germany,DEU,Europe,Europe
2021,498,288,220410,0.024,        0.018,Rep. of Moldova,MDA,Ghana,GHA,Europe,Africa
2021,498,288,220421,144.631,       81.814,Rep. of Moldova,MDA,Ghana,GHA,Europe,Africa
2021,498,288,220422,0.06,        0.030,Rep. of Moldova,MDA,Ghana,GHA,Europe,Africa
2021,498,300,220410,41.211,       18.580,Rep. of Moldova,MDA,Greece,GRC,Europe,Europe
2021,498,300,220421,187.377,       35.737,Rep. of Moldova,MDA,Greece,GRC,Europe,Europe
2021,498,352,220410,1.059,        0.211,Rep. of Moldova,MDA,Iceland,ISL,Europe,Europe
2021,498,352,220421,77.346,       25.287,Rep. of Moldova,MDA,Iceland,ISL,Europe,Europe
2021,498,372,220410,16.569,        5.520,Rep. of Moldova,MDA,Ireland,IRL,Europe,Europe
2021,498,372,220421,30.838,       10.414,Rep. of Moldova,MDA,Ireland,IRL,Europe,Europe
2021,498,376,220410,92.677,       42.838,Rep. of Moldova,MDA,Israel,ISR,Europe,Asia
2021,498,376,220421,485.845,      186.976,Rep. of Moldova,MDA,Israel,ISR,Europe,Asia
2021,498,376,220422,11.176,        9.240,Rep. of Moldova,MDA,Israel,ISR,Europe,Asia
2021,498,380,220410,25.709,        6.618,Rep. of Moldova,MDA,Italy,ITA,Europe,Europe
2021,498,380,220421,197.868,       78.670,Rep. of Moldova,MDA,Italy,ITA,Europe,Europe
2021,498,384,220410,151.437,       45.968,Rep. of Moldova,MDA,Côte d'Ivoire,CIV,Europe,Africa
2021,498,384,220421,439.953,      252.932,Rep. of Moldova,MDA,Côte d'Ivoire,CIV,Europe,Africa
2021,498,388,220421,5.213,        4.500,Rep. of Moldova,MDA,Jamaica,JAM,Europe,North America
2021,498,392,220410,62.427,       20.189,Rep. of Moldova,MDA,Japan,JPN,Europe,Asia
2021,498,392,220421,309.269,       86.271,Rep. of Moldova,MDA,Japan,JPN,Europe,Asia
2021,498,392,220422,10.884,        7.200,Rep. of Moldova,MDA,Japan,JPN,Europe,Asia
2021,498,392,220429,101.598,      116.280,Rep. of Moldova,MDA,Japan,JPN,Europe,Asia
2021,498,398,220410,497.867,      273.555,Rep. of Moldova,MDA,Kazakhstan,KAZ,Europe,Asia
2021,498,398,220421,2320.293,     1592.221,Rep. of Moldova,MDA,Kazakhstan,KAZ,Europe,Asia
2021,498,398,220422,45.348,       58.362,Rep. of Moldova,MDA,Kazakhstan,KAZ,Europe,Asia
2021,498,398,220429,7.322,        8.574,Rep. of Moldova,MDA,Kazakhstan,KAZ,Europe,Asia
2021,498,404,220410,76.953,       45.779,Rep. of Moldova,MDA,Kenya,KEN,Europe,Africa
2021,498,404,220421,129.584,       73.467,Rep. of Moldova,MDA,Kenya,KEN,Europe,Africa
2021,498,410,220410,59.462,       26.521,Rep. of Moldova,MDA,Rep. of Korea,KOR,Europe,Asia
2021,498,410,220421,596.364,       98.055,Rep. of Moldova,MDA,Rep. of Korea,KOR,Europe,Asia
2021,498,417,220410,19.442,        7.920,Rep. of Moldova,MDA,Kyrgyzstan,KGZ,Europe,Asia
